City,Country,Latitude,Longitude,Population
konnagar,in,22.7,88.3475,76090
konnur,in,16.2,74.75,19168
kopaganj,in,26.023333,83.565833,33543
kopargaon,in,19.883333,74.483333,65121
koppa,in,13.55,75.35,5124
koppal,in,15.35,76.15,60873
koradacheri,in,10.766667,79.483333,6151
korampallam,in,8.766667,78.1,3228
koraput,in,18.816667,82.716667,41174
koratagere,in,13.522778,77.233056,14446
koratla,in,18.816667,78.716667,60238
korba,in,22.35,82.683333,419326
koregaon,in,18.65,74.083333,25846
kosamba,in,21.483333,72.95,33221
kosgi,in,15.85,77.266667,15455
kotagiri,in,11.433333,76.883333,28850
kota,in,25.183333,75.833333,763141
kota,in,24.45,83.133333,14632
kota,in,22.3,82.033333,15584
kotaparh,in,19.15,82.35,15480
kotar,in,24.716667,80.983333,6959
kotdwara,in,29.75,78.533333,27012
kothapet,in,19.333333,79.483333,4266
kothi,in,24.75,80.783333,7796
kot isa khan,in,30.95,75.133333,9639
kot kapura,in,30.583333,74.9,88360
kot khai,in,31.116667,77.533333,1253
kotma,in,23.2,81.966667,31759
kot putli,in,27.716667,76.2,43654
kotra,in,25.816667,79.316667,8535
kottagudem,in,17.55,80.633333,79255
kottaiyur,in,10.116667,78.816667,11520
kottapalli,in,18.483333,79.1,9901
kottayam,in,9.583333,76.516667,59442
kotturu,in,14.816667,76.216667,24006
kovilpatti,in,9.166667,77.866667,90304
kovur,in,14.483333,79.983333,35607
kovvur,in,17.016667,81.733333,40383
koyilandi,in,11.433333,75.7,70666
krishnagiri,in,12.533333,78.233333,66425
krishnanagar,in,23.4,88.5,145941
krishnapur,in,22.670278,88.269444,7336
krishnarajasagara,in,12.436667,76.382778,8713
krishnarajpet,in,12.655,76.488333,24291
kuchaman,in,27.15,74.85,56729
kuchera,in,26.983889,73.971944,21798
kudal,in,16.033333,73.683333,14433
kudchi,in,16.633333,74.85,19274
kud,in,33.083333,75.283333,1242
kudligi,in,14.9,76.383333,22975
kuju,in,23.716667,85.5,19392
kukshi,in,22.2,74.75,26185
kulgam,in,33.65,75.016667,16247
kulpahar,in,25.316667,79.65,18978
kulti,in,23.733333,86.85,305434
kulu,in,31.966667,77.1,19832
kumbakonam,in,10.966667,79.383333,139276
kumbhraj,in,24.366667,77.05,16393
kumhari,in,21.266667,81.516667,38351
kumher,in,27.316667,77.366667,21904
kumsi,in,14.066667,75.4,6468
kumta,in,14.416667,74.4,28002
kunda,in,25.716667,81.516667,24951
kundarki,in,28.7,78.783333,27200
kundgol,in,15.25,75.25,17618
kundla,in,21.333333,71.3,76814
kunigal,in,13.022222,77.026667,33276
kunnamangalam,in,11.316667,75.883333,38372
kunnamkulam,in,10.65,76.083333,63950
kuppam,in,12.75,78.366667,19856
kurali,in,30.833056,76.573333,25332
kurandvad,in,16.683333,74.583333,21389
kurara,in,25.983333,79.983333,12731
kurduvadi,in,18.083333,75.433333,23132
kurgunta,in,17.2,77.35,8682
kurinjippadi,in,11.566667,79.6,23019
kurud,in,20.832222,81.721389,11296
kushalgarh,in,23.166667,74.45,10350
kushalnagar,in,12.466667,75.966667,14962
kushtagi,in,15.766667,76.2,24182
kutiyana,in,21.623333,69.981667,16879
kuttanallur,in,10.7,79.533333,23260
kuzhithurai,in,8.316667,77.183333,20613
lachhmangarh,in,27.816667,75.033333,48145
ladnun,in,27.65,74.383333,60494
ladwa,in,29.994444,77.044444,23567
lahar,in,26.198333,78.945,32889
laharpur,in,27.716667,80.9,55917
lakheri,in,25.666667,76.166667,28466
lakhimpur,in,27.233333,94.116667,59844
lakhimpur,in,27.95,80.766667,140237
lakhipur,in,24.8,93.016667,12873
lakhisarai,in,25.183333,86.083333,89509
lakhnadon,in,22.6,79.6,15591
lakhna,in,26.65,79.15,11390
lakhnau,in,26.85,80.916667,2472250
lakhtar,in,22.85,71.783333,14534
laksar,in,29.766667,78.05,19272
lakshettipet,in,18.866667,79.216667,11164
lakshmeshwar,in,15.133333,75.466667,35143
lala,in,24.55,92.6,10942
lalganj,in,25.866667,85.183333,31882
lalganj,in,25.933333,81.7,23730
lalgudi,in,10.866667,78.833333,20918
lalitpur,in,24.683333,78.416667,126487
lalpur,in,22.2,69.966667,15076
lalsot,in,26.566667,76.333333,31482
lanja,in,16.85,73.55,13120
lar,in,26.203889,83.971667,26691
lasalgaon,in,20.15,74.233333,13666
latehar,in,23.75,84.5,20771
lathi,in,21.716667,71.383333,22747
latur,in,18.4,76.583333,348994
lawar,in,29.116667,77.766667,19558
leh,in,34.166667,77.583333,37498
limbdi,in,22.566667,71.8,41743
lingsugur,in,16.166667,76.516667,29785
lodhikheda,in,21.583333,78.833333,9995
lohardaga,in,23.433333,84.683333,53037
loharu,in,28.45,75.816667,12411
lonar,in,19.983333,76.533333,21767
lonavale,in,18.75,73.416667,58567
londa,in,15.466667,74.516667,6132
loni,in,28.75,77.283333,164927
lormi,in,22.283333,81.733333,12858
losal,in,27.4,74.916667,27966
loyabad,in,23.666667,86.666667,33165
ludhiana,in,30.9,75.85,1545476
lumding,in,25.75,93.166667,25777
lunavada,in,23.133333,73.616667,35433
lunglei,in,22.883333,92.733333,52734
machalpur,in,24.133333,76.3,8557
macherla,in,16.483333,79.433333,51044
machhiwara,in,30.914722,76.198333,20448
machhlishahr,in,25.683333,82.416667,25250
machilipatnam,in,16.166667,81.133333,192848
madanapalle,in,13.55,78.5,108605
madanpur,in,23.016667,88.483333,12960
maddur,in,12.6,77.066667,28143
madgaon,in,15.3,73.95,86827
madhavaram,in,13.149167,80.236667,90052
madhipura,in,25.916667,86.783333,50575
madhoganj,in,27.116667,80.15,10300
madhogarh,in,24.566667,80.9,5052
madhogarh,in,26.276,79.1869,10531
madhubani,in,26.366667,86.083333,71590
madhugiri,in,13.660556,77.209167,28127
madhupur,in,24.25,86.65,50677
madhyamgram,in,22.7,88.45,161142
madikeri,in,12.416667,75.733333,33543
madras,in,13.083333,80.283333,4328416
madukkarai,in,10.9,76.966667,29147
madukkur,in,10.483333,79.4,15631
madurai,in,9.933333,78.116667,909988
magadi,in,12.966667,77.233333,27215
magam,in,34.083333,74.583333,4690
maghar,in,26.757222,83.127778,17013
mahabaleshwar,in,17.916667,73.666667,13599
mahaban,in,27.433333,77.75,9515
mahad,in,18.083333,73.416667,26667
mahalingpur,in,16.383333,75.116667,32702
maham,in,28.983333,76.3,19385
maharajganj,in,26.116667,84.483333,22433
maharajganj,in,27.133333,83.566667,30551
mahasamund,in,21.1,82.1,50447
mahbubabad,in,17.616667,80.016667,37957
mahbubnagar,in,16.733333,77.983333,136150
mahe,in,11.7,75.533333,38188
mahemdavad,in,22.833333,72.766667,32506
mahendragarh,in,28.283333,76.15,25730
mahesana,in,23.6,72.4,102675
maheshwar,in,22.183333,75.583333,21502
mahiari,in,22.592222,88.237778,17053
mahishadal,in,22.183333,87.983333,17988
mahmudabad,in,27.3,81.116667,45925
mahoba,in,25.283333,79.866667,89179
maholi,in,27.666667,80.466667,19345
mahroni,in,24.5862,78.7288,8899
mahudha,in,22.816667,72.933333,16828
mahur,in,25.166667,93.116667,7178
mahuva,in,21.083333,71.8,74625
mahwa,in,27.05,76.933333,22626
maibong,in,25.3,93.166667,8365
maihar,in,24.266667,80.75,37917
mailani,in,28.283333,80.35,14213
mainaguri,in,26.566667,88.816667,29462
maindargi,in,17.466667,76.3,11445
mainpuri,in,27.233333,79.016667,94629
mairang,in,25.566667,91.633333,12586
mairwa,in,26.233333,84.15,20165
maisuru,in,12.307222,76.649722,868385
majalgaon,in,19.15,76.233333,47848
majholi,in,23.5,79.916667,11554
majitha,in,31.758333,74.954444,13901
makhu,in,31.103333,74.997778,12885
makrana,in,27.05,74.716667,93911
maksi,in,23.266667,76.15,20096
makum,in,27.5,95.45,16226
malappuram,in,11.066667,76.066667,61749
malaut,in,30.216667,74.483333,76621
malavalli,in,12.383333,77.083333,38132
malegaon,in,20.55,74.533333,435397
maler kotla,in,30.516667,75.883333,113848
malhargarh,in,24.283333,74.983333,7621
malia,in,23.083333,70.766667,14423
malihabad,in,26.916667,80.716667,16651
malkangiri,in,18.35,81.9,25056
malkapur,in,16.933333,73.916667,5582
malkera,in,23.783333,86.3,12593
mallapuram,in,11.966667,78.25,11837
mallasamudram,in,11.483333,78.033333,18822
mallur,in,11.55,78.133333,10525
malpe,in,13.35,74.716667,23496
malpura,in,26.283333,75.383333,28602
malpur,in,23.35,73.45,6972
malur,in,13.0075,77.937778,30680
malwan,in,16.066667,73.466667,18860
mamallapuram,in,12.626389,80.172222,12415
mamit,in,23.933333,92.483333,6104
manali,in,32.266667,77.166667,8344
manali,in,13.166667,80.266667,32366
manalurpet,in,12.016667,79.1,7626
manamadurai,in,9.7,78.483333,27496
manapparai,in,10.6,78.416667,36930
manasa,in,24.483333,75.15,24081
manavadar,in,21.5,70.133333,29107
manavalakurichi,in,8.133333,77.3,10720
manawar,in,22.233333,75.083333,27640
manchar,in,19,73.933333,14739
mancheral,in,18.866667,79.433333,78006
mandalgarh,in,25.2,75.1,21570
mandal,in,23.3,71.916667,13345
mandal,in,25.45,74.566667,23478
mandapam,in,9.283333,79.116667,15080
mandapeta,in,16.866667,81.933333,48858
mandasa,in,18.866667,84.466667,9289
mandawar,in,27.866667,76.55,10979
mandawar,in,29.5,78.133333,21341
mandi,in,31.716667,76.916667,28219
mandla,in,22.6,80.383333,45189
mandleshwar,in,22.183333,75.666667,12051
mandsaur,in,24.066667,75.066667,125002
mandvi,in,21.25,73.3,18669
mandya,in,12.524167,76.895833,134857
maner,in,25.65,84.883333,27904
mangalagiri,in,16.433333,80.55,59398
mangalam,in,9.766667,78.666667,11379
mangaldai,in,26.433333,92.033333,24872
mangaluru,in,12.863889,74.835278,417423
mangan,in,27.516667,88.533333,1464
mangawan,in,24.683333,81.55,12504
manglaur,in,29.8,77.866667,46400
mangrol,in,21.116667,70.116667,58993
mangrol,in,25.333333,76.516667,23897
mangrul pir,in,20.316667,77.35,29200
manihari,in,25.35,87.633333,23734
manikpur,in,25.066667,81.116667,14417
manjeri,in,11.116667,76.116667,89209
manjeshwar,in,12.7,74.883333,8928
manjhanpur,in,25.533333,81.383333,16940
mankachar,in,25.533333,89.866667,31092
mankapur,in,27.033333,82.233333,9747
manmad,in,20.25,74.45,76729
mannarakkat,in,10.983333,76.466667,50921
mannargudi,in,10.666667,79.433333,63154
manoharpur,in,27.3,75.95,28928
manoharpur,in,22.383333,85.2,13190
manohar thana,in,24.233333,76.8,10100
manor,in,19.75,72.916667,8918
manpur,in,22.433333,75.616667,6639
mansa,in,23.433333,72.666667,29553
mansa,in,29.983333,75.383333,80024
mansar,in,21.4,79.25,6901
manthani,in,18.65,79.666667,15665
manvi,in,15.983333,77.05,41650
manwath,in,19.3,76.5,30626
marakkanam,in,12.2,79.95,19734
marandahalli,in,12.4,78,10480
margherita,in,27.283333,95.683333,24430
marhaura,in,25.966667,84.866667,26140
mariahu,in,25.616667,82.616667,22251
mariani,in,26.666667,94.333333,23641
markapur,in,15.733333,79.283333,63990
masaurhi,in,25.35,85.033333,53446
masila,in,22.580833,88.232778,11461
masinigudi,in,11.566667,76.666667,9642
masuri,in,30.45,78.083333,25756
mataundh,in,25.45,80.15,8592
matheran,in,18.983333,73.266667,5288
mathura,in,27.5,77.683333,330543
mau aima,in,25.7,81.916667,20125
maudaha,in,25.683333,80.116667,37848
mauganj,in,24.683333,81.883333,25540
mau,in,26.043611,78.984722,19301
mau,in,25.941667,83.561111,246074
maurawan,in,26.433333,80.883333,14918
maur,in,30.083333,75.25,28298
mavelikara,in,9.266667,76.55,28303
mavur,in,11.266667,75.916667,28316
mawana,in,29.083333,77.866667,76981
mayakonda,in,14.283333,76.083333,6445
mayang imphal,in,24.616667,93.883333,22160
medak,in,18.033333,78.266667,44356
meghraj,in,23.5,73.5,10498
mehkar,in,20.15,76.566667,41140
mehnagar,in,25.883333,83.116667,14898
mehndawal,in,26.975278,83.111667,25498
melukote,in,12.658889,76.650556,4011
melur,in,10.05,78.333333,33842
memari,in,23.2,88.116667,44452
merta,in,26.65,74.033333,43761
methala,in,10.222222,76.199167,42444
mettupalayam,in,11.166667,78.45,9587
mettur,in,11.8,77.8,56748
mhasla,in,18.133333,73.116667,9332
mihijam,in,23.866667,86.866667,37259
mihona,in,26.284444,78.981667,15832
milak,in,28.616667,79.183333,28508
minjur,in,13.266667,80.266667,24674
miranpur,in,29.3,77.933333,27392
mirganj,in,28.55,79.2,15336
mirik,in,26.894527,88.18484,10110
mirzapur,in,25.15,82.583333,220051
misrikh,in,27.45,80.516667,15014
modasa,in,23.466667,73.3,58974
moga,in,30.8,75.166667,130559
mohan,in,26.783333,80.65,14710
mohanur,in,11.083333,78.166667,12846
mohgaon,in,21.65,78.716667,10447
mohiuddinagar,in,25.583333,85.666667,14940
mohpa,in,21.316667,78.816667,7141
moirang,in,24.5,93.766667,17104
mokama,in,25.4,85.916667,55209
mokokchung,in,26.333333,94.533333,34023
mon,in,26.75,95.1,18743
monoharpur,in,22.108333,88.078889,23364
moradabad,in,28.833333,78.783333,721210
moram,in,17.8,76.466667,17697
morar,in,26.226111,78.226111,44456
morena,in,26.496944,78,152020
mormugao,in,15.4,73.8,102355
morvi,in,22.816667,70.833333,118021
morwa,in,22.9,73.833333,20169
moth,in,25.716667,78.95,14078
motihari,in,26.65,84.916667,112156
mount abu,in,24.6,72.7,24982
mubarakpur,in,26.09,83.292222,53268
mudbidri,in,13.083333,74.983333,30635
muddebihal,in,16.333333,76.133333,31898
mudgal,in,16.016667,76.433333,21007
mudhol,in,16.35,75.283333,47431
mudigere,in,13.133333,75.633333,9323
mudkhed,in,19.166667,77.516667,20777
mughal sarai,in,25.3,83.116667,98053
mugma,in,23.766667,86.733333,3195
muhammadabad,in,27.316667,79.45,22151
mukerian,in,31.950556,75.615833,22753
muktsar,in,30.483333,74.516667,89840
mulanur,in,10.766667,77.716667,12264
mulbagal,in,13.166667,78.4,47466
mulgund,in,15.25,75.533333,18930
mulki,in,13.1,74.8,17260
mul,in,20.066667,79.666667,23986
multai,in,21.766667,78.25,22031
munak,in,29.516667,76.85,15802
mundargi,in,15.216667,75.9,21828
mundgod,in,14.966667,75.033333,17000
mundi,in,22.066667,76.5,11410
mundra,in,22.85,69.733333,15219
mundwa,in,27.066667,73.816667,17466
mungaoli,in,24.416667,78.1,20083
mungeli,in,22.066667,81.683333,27701
munger,in,25.383333,86.466667,203185
munirabad,in,15.333333,76.333333,8246
muradnagar,in,28.783333,77.5,89491
muragachha,in,23.533333,88.4,10324
murbad,in,19.25,73.4,17495
murgud,in,16.4,74.2,9396
muri,in,23.366667,85.866667,12658
murliganj,in,25.9,86.983333,23846
mursan,in,27.583333,77.933333,12311
murshidabad,in,24.183333,88.266667,39561
murud,in,18.325833,72.965,12666
murwara,in,23.85,80.4,195877
musafirkhana,in,26.366667,81.8,8082
mushabani,in,22.516667,86.45,32765
musiri,in,10.933333,78.45,30211
mustafabad,in,30.2,77.15,8975
muttupet,in,10.4,79.483333,21568
muvattupula,in,9.966667,76.583333,29666
muzaffarnagar,in,29.466667,77.683333,349741
muzaffarpur,in,26.116667,85.4,333235
muzhappilangad,in,11.8,75.45,23033
nabagram,in,22.288056,88.509167,34731
nabha,in,30.374722,76.148611,64645
nabinagar,in,24.616667,84.116667,20851
nadapuram,in,11.7,75.666667,39512
nadaun,in,31.783333,76.35,4838
nadbai,in,27.233333,77.2,23522
nadiad,in,22.7,72.866667,202080
nadigaon,in,26.116667,79.033333,7598
naduvattam,in,11.483333,76.566667,11675
naenwa,in,25.766667,75.85,16416
nagamangala,in,12.815556,76.7575,16761
nagapattinam,in,10.766667,79.833333,94247
nagari,in,13.333333,79.583333,25936
nagar karnul,in,16.483333,78.333333,29442
nagar,in,27.433333,77.1,23548
nagaur,in,27.2,73.733333,96853
nagda,in,23.45,75.416667,103513
nagercoil,in,8.193889,77.431389,213877
nagina,in,29.45,78.45,76601
nagireddipalle,in,14.266667,79.1,10394
nagod,in,24.566667,80.6,21734
nagothana,in,18.533333,73.133333,10866
nagpur,in,21.15,79.1,2228191
nagram,in,26.616667,81.133333,9859
nahan,in,30.55,77.3,27547
naigarhi,in,24.783333,81.783333,9392
naihati,in,22.902778,88.416944,253245
naini tal,in,29.383333,79.45,42314
nainpur,in,22.433333,80.116667,22338
najibabad,in,29.633333,78.333333,84014
nakodar,in,31.125833,75.473333,32407
nakur,in,29.916667,77.3,23086
nalagarh,in,31.05,76.716667,10250
nalbari,in,26.416667,91.433333,24618
naldurg,in,17.816667,76.3,17262
nalgonda,in,17.05,79.266667,121839
nalhati,in,24.3,87.816667,25878
naliya,in,23.266667,68.833333,10586
namagiripettai,in,11.466667,78.266667,22098
namakkal,in,11.233333,78.166667,56002
nambiyur,in,11.366667,77.333333,16126
nambutalai,in,9.716667,79,7914
namchi,in,27.166667,88.35,1147
namli,in,23.433333,75.05,9236
nanded,in,19.15,77.333333,485150
nandgaon,in,20.316667,74.65,24211
nandgaon,in,27.716667,77.383333,10450
nandigama,in,16.783333,80.3,38227
nandikotkur,in,15.866667,78.266667,45352
nandura,in,20.833333,76.45,39653
nandurbar,in,21.366667,74.25,100711
nandyal,in,15.483333,78.483333,165355
nangal,in,31.366667,76.383333,44179
nangavalli,in,11.75,77.883333,9902
nangloi jat,in,28.683333,77.066667,194381
nanguneri,in,8.483333,77.666667,6969
nanjangud,in,12.119722,76.682778,50247
nannilam,in,10.883333,79.616667,10180
nanpara,in,27.866667,81.5,46285
napasar,in,27.966667,73.55,21749
naraina,in,26.783333,75.2,17048
naraini,in,25.183333,80.483333,15078
narasannapeta,in,18.416667,84.05,24273
narasapur,in,16.45,81.666667,59310
narasaraopet,in,16.25,80.066667,97205
narasimharajapura,in,13.616667,75.516667,7776
narasingapuram,in,13.616667,79.333333,10875
narauli,in,28.5,78.716667,17947
naraura,in,28.2,78.383333,22434
naravarikuppam,in,13.195556,80.174167,18556
narayanavanam,in,13.416667,79.583333,11432
narayangarh,in,30.2392,76.9329,20087
narayangarh,in,24.283333,75.05,10234
narayanpet,in,16.733333,77.5,39045
naregal,in,15.583333,75.816667,17405
narendranagar,in,30.166667,78.3,4734
narkanda,in,31.266667,77.45,718
narnaul,in,28.044444,76.108333,66053
narnaund,in,29.216667,76.15,16300
naroda,in,23.083333,72.666667,5366
narsimhapur,in,22.95,79.2,47516
narsingi,in,18.033333,78.433333,6445
narsipatnam,in,17.666667,82.616667,33759
narwana,in,29.616667,76.116667,55854
narwar,in,25.65,77.9,16949
nasirabad,in,26.3,74.733333,51751
naspur,in,18.833333,79.45,15374
nasriganj,in,25.05,84.333333,23287
nasrullaganj,in,22.683333,77.266667,18267
nathdwara,in,24.933333,73.816667,39429
nattam,in,10.233333,78.233333,21888
nattarasankottai,in,9.866667,78.566667,5921
naugachhia,in,25.4,87.1,41251
nautanwa,in,27.433333,83.416667,32590
navadwip,in,23.416667,88.366667,111134
navalgund,in,15.566667,75.366667,23210
navapur,in,21.15,73.8,32323
navelim,in,15.25,73.916667,12470
navsari,in,20.85,72.916667,136204
nawabganj,in,26.866667,82.133333,17016
nawada,in,24.883333,85.533333,96740
nawalgarh,in,27.85,75.266667,58350
nawa,in,27.016667,75,20046
nawashahr,in,31.116667,76.133333,31123
naya bazar,in,27.133333,88.266667,1035
nayagarh,in,20.133333,85.1,16002
nayudupeta,in,13.9,79.9,45778
nazira,in,26.916667,94.733333,14303
nedumangad,in,8.6,77,58284
nellikkuppam,in,11.766667,79.683333,44427
nepa nagar,in,21.466667,76.4,32614
neral,in,19.033333,73.316667,16061
nerkunram,in,13.061944,80.209444,47530
netarhat,in,23.483333,84.266667,4424
new delhi,in,28.6,77.2,10928270
neyveli,in,11.533333,79.483333,131213
neyyattinkara,in,8.4,77.083333,88143
nichlaul,in,27.316667,83.733333,17569
nidadavole,in,16.916667,81.666667,44176
nidamangalam,in,10.766667,79.416667,9126
nihtaur,in,29.333333,78.383333,48394
nilagiri,in,21.458056,86.766944,15463
nilakkottai,in,10.166667,77.866667,21685
nilanga,in,18.1,76.766667,34494
nileshwar,in,12.25,75.1,25404
nilokheri,in,29.833333,76.916667,17361
nimaj,in,26.149722,74,20424
nimaparha,in,20.066667,86.016667,18224
nimbahera,in,24.616667,74.683333,58089
nim ka thana,in,27.733333,75.8,32692
nipani,in,16.4,74.383333,60356
nirmali,in,26.316667,86.583333,17104
nirmal,in,19.1,78.35,80991
nirsa,in,23.783333,86.716667,14126
niwari,in,28.883333,77.533333,10331
nizamabad,in,18.666667,78.116667,305472
nizamabad,in,26.050556,83.058889,13897
noamundi,in,22.15,85.533333,16560
nohar,in,29.183333,74.766667,46363
nokha,in,27.6,73.416667,55915
nongpoh,in,25.9,91.883333,14387
nongstoin,in,25.516667,91.266667,25760
north guwahati,in,26.201389,91.723611,17517
north vanlaiphai,in,23.133333,93.066667,3476
